Name,AvgCyclomaticModified,AvgCyclomatic,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
MovePackageFragmentRootChange.java,1,1,1,1,4,0,4,0,3,3,0,3,0,0,1,2,49,11,28,20,6,10,18,22,18,4,1,1,1,0.36,3,3,3,3
MoveParticipant.java,1,1,1,1,3,0,3,0,2,2,1,2,0,0,1,1,45,4,10,5,2,31,4,7,5,2,1,1,1,3.1,2,2,2,2
MoveProcessor.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,3,2,0,27,1,2,2,0,0,0,0,9,0,0,0,0
MoveRefactoring.java,1,1,1,1,3,0,3,0,3,3,1,3,0,0,0,3,56,6,16,7,5,34,8,12,7,5,1,1,1,2.13,3,3,3,3
MoveRefactoringContribution.java,1,1,1,1,3,0,3,0,3,3,0,3,0,0,0,3,54,9,27,20,5,18,16,20,17,3,1,1,1,0.67,3,3,3,3
MoveResourceChange.java,1,1,1,1,10,0,8,1,9,9,5,9,0,2,2,5,179,22,99,38,51,58,58,77,38,39,5,5,6,0.59,15,15,16,9
MoveResourcesDescriptor.java,2,2,2,1,8,0,8,0,10,10,3,10,0,0,0,10,228,26,108,45,53,95,71,92,47,45,8,8,12,0.88,20,20,24,17
MoveResourcesHandler.java,4,4,4,1,17,0,16,1,1,1,0,1,0,0,0,1,47,7,29,18,11,11,18,23,18,5,4,4,4,0.38,4,4,4,1
MoveResourcesProcessor.java,2,2,2,1,8,0,8,0,17,16,4,17,0,2,1,14,285,33,180,71,91,79,117,154,77,77,6,6,7,0.44,34,34,38,24
MoveResourcesRefactoringContribution.java,3,3,4,1,20,2,17,2,3,3,0,3,0,0,0,3,125,19,66,27,44,50,47,58,29,29,6,6,7,0.76,11,11,12,3
MoveResourcesWizard.java,1,1,1,1,9,0,8,0,12,12,2,12,0,3,2,7,187,25,129,53,66,35,85,106,55,51,3,3,3,0.27,19,19,19,14
MoveStaticMemberAnalyzer.java,1,1,1,1,10,0,10,0,14,14,7,14,0,2,10,2,216,24,182,75,111,11,122,150,76,74,4,4,4,0.06,27,27,27,17
MoveStaticMembersAction.java,2,2,2,1,8,0,8,0,9,8,1,9,0,2,0,7,144,20,110,49,50,15,62,85,45,40,5,5,5,0.14,23,23,25,17
MoveStaticMembersDescriptor.java,1,1,1,1,6,0,6,0,8,8,4,8,0,0,1,7,177,20,66,28,34,93,43,56,29,27,5,5,5,1.41,12,12,12,11
MoveStaticMembersProcessor.java,3,3,3,1,16,0,14,0,56,52,15,56,0,29,0,27,1134,123,959,345,636,62,612,797,354,443,20,20,22,0.06,194,188,223,111
MoveStaticMembersRefactoringContribution.java,1,1,1,1,4,0,3,0,3,3,0,3,0,0,0,3,55,10,27,20,5,18,16,20,17,3,1,1,1,0.67,3,3,3,3
MovedMemberAnalyzer.java,3,3,4,2,12,0,12,0,10,10,0,10,0,2,0,8,196,22,142,46,91,33,70,110,39,71,6,6,8,0.23,39,39,48,21
MultiActionGroup.java,1,1,1,1,14,2,12,0,7,7,4,7,0,0,3,4,132,21,68,26,37,43,44,55,30,25,2,2,2,0.63,10,10,10,7
MultiElementListSelectionDialog.java,1,1,2,1,10,1,8,0,20,20,12,20,0,4,9,7,353,65,210,84,119,81,133,174,77,97,6,6,7,0.39,39,39,43,23
MultiFixMessages.java,1,1,1,1,2,0,2,0,1,1,0,1,0,1,0,0,107,18,77,73,2,13,71,73,72,1,1,1,1,0.17,1,1,1,1
MultiFormatAction.java,1,1,1,1,4,0,4,0,3,3,0,3,0,0,2,1,57,12,26,16,7,19,14,18,14,4,1,1,1,0.73,3,3,3,3
MultiMainTypeSelectionDialog.java,1,1,1,1,11,1,10,0,3,3,3,3,0,0,1,2,95,20,51,26,20,24,34,39,23,16,3,3,3,0.47,5,5,5,3
MultiOrganizeImportAction.java,1,1,1,1,7,1,6,0,4,4,0,4,0,0,2,2,67,16,41,21,17,10,27,32,19,13,1,1,1,0.24,4,4,4,4
MultiSortMembersAction.java,2,2,2,2,10,1,8,0,7,7,0,7,0,2,3,2,127,27,83,33,43,17,52,69,32,37,4,4,4,0.2,17,17,17,15
MultiStateCellEditor.java,1,1,1,1,4,0,4,1,7,6,2,7,0,0,4,3,93,15,44,20,16,40,23,31,15,16,1,1,2,0.91,7,7,10,7
MultiStateCompilationUnitChange.java,1,1,1,1,5,1,4,0,4,4,1,4,0,0,0,4,79,16,28,15,8,36,15,21,13,8,2,2,2,1.29,5,5,5,4
MultiStateTextFileChange.java,2,2,2,1,17,2,13,1,45,45,17,45,0,23,1,21,989,175,591,199,379,238,360,482,214,268,20,20,21,0.4,121,121,128,52
MultiStateUndoChange.java,2,2,2,1,9,0,8,0,11,11,7,11,0,0,1,10,249,29,126,52,65,98,79,105,53,52,8,8,9,0.78,23,23,27,11
MultiVariable.java,1,1,1,1,4,0,4,0,13,13,3,13,0,0,0,13,137,19,74,30,32,44,39,57,28,29,3,3,3,0.59,17,17,17,13
MultiVariableGuess.java,2,2,2,1,8,0,7,0,18,18,11,18,0,1,0,17,286,35,160,60,87,94,92,129,64,65,7,7,7,0.59,36,36,36,23
MultipleFolderSelectionDialog.java,1,1,1,1,10,1,9,0,21,21,9,21,0,2,8,11,319,52,223,80,118,45,136,177,84,93,6,6,6,0.2,41,41,41,21
NLSAccessorConfigurationDialog.java,2,2,2,1,12,1,10,0,26,25,7,26,1,18,4,3,459,92,346,131,211,22,219,274,128,146,8,8,12,0.06,55,55,63,41
NLSAccessorFieldRenameParticipant.java,3,3,3,3,13,2,11,0,9,6,3,9,0,3,1,5,216,41,144,71,76,35,98,126,69,57,10,10,10,0.24,27,27,27,27
NLSChangesMessages.java,1,1,1,1,3,0,2,1,1,1,0,1,0,1,0,0,31,7,13,10,2,12,8,10,9,1,1,1,1,0.92,1,1,1,1
NLSElement.java,1,1,1,1,3,0,3,0,13,12,6,13,0,0,0,13,162,23,62,28,24,81,32,46,27,19,2,2,2,1.31,14,14,15,13
NLSHint.java,3,3,4,2,20,1,18,0,13,10,7,13,0,6,0,7,308,48,239,89,147,22,149,199,99,100,12,12,12,0.09,50,50,53,27
NLSHintHelper.java,4,4,5,3,22,2,18,0,19,5,0,19,0,2,0,17,483,76,352,137,225,63,205,294,145,149,18,18,24,0.18,91,91,105,72
NLSKeyHyperlink.java,3,3,3,1,15,0,14,1,9,6,4,9,0,2,0,7,256,26,166,70,92,64,103,131,72,59,17,17,19,0.39,27,27,29,11
NLSKeyHyperlinkDetector.java,5,5,6,5,21,3,17,0,2,2,0,2,0,1,0,1,95,21,56,30,30,18,39,51,30,21,10,10,12,0.32,11,11,13,10
NLSLine.java,1,1,1,1,4,0,4,0,8,8,2,8,0,0,0,8,77,14,44,18,17,22,25,34,18,16,2,2,2,0.5,9,9,10,8
NLSMessages.java,1,1,1,1,3,0,2,1,1,1,0,1,0,1,0,0,62,6,45,41,2,12,39,41,40,1,1,1,1,0.27,1,1,1,1
NLSPropertyFileModifier.java,3,3,4,1,14,1,13,1,13,0,0,13,5,6,0,2,262,40,198,75,112,41,114,162,81,81,5,5,8,0.21,48,48,61,25
NLSRefactoring.java,2,2,2,1,8,0,7,0,44,42,9,44,0,16,0,28,558,107,394,132,224,72,216,315,134,181,7,7,8,0.18,96,96,105,64
NLSScanner.java,4,5,6,3,22,1,20,1,9,1,0,9,0,7,0,2,248,28,202,60,148,28,114,155,62,93,32,19,33,0.14,53,40,54,33
NLSSearchEditorOpener.java,4,4,4,4,13,0,12,1,1,1,0,1,0,0,1,0,37,5,19,9,9,13,10,15,8,7,4,4,4,0.68,4,4,4,4
NLSSearchMessages.java,1,1,1,1,3,0,2,1,1,1,0,1,0,1,0,0,45,9,22,18,2,14,16,18,17,1,1,1,1,0.64,1,1,1,1
NLSSearchQuery.java,3,3,3,2,13,1,12,0,8,8,5,8,0,1,0,7,190,30,135,62,71,27,88,116,64,52,11,11,11,0.2,26,26,26,20
NLSSearchResult.java,2,2,2,1,10,0,9,0,14,14,3,14,0,1,0,13,241,28,171,65,91,42,94,132,67,65,9,9,10,0.25,39,39,41,27
NLSSearchResultLabelProvider2.java,1,1,1,1,6,0,6,0,7,7,1,7,0,2,0,5,99,20,60,28,27,19,35,47,25,22,3,3,3,0.32,11,11,11,7
NLSSearchResultPage.java,1,1,1,1,6,0,6,0,8,8,2,8,0,0,5,3,115,19,67,31,27,30,32,47,27,20,3,3,4,0.45,14,14,15,8
NLSSearchResultRequestor.java,5,5,5,3,23,1,20,2,13,13,4,13,0,7,0,6,434,50,316,110,211,78,192,257,110,147,18,18,19,0.25,67,67,76,47
NLSSourceModifier.java,3,3,3,1,14,1,13,0,19,16,2,19,0,18,0,1,340,50,277,110,180,24,161,220,114,106,20,20,21,0.09,65,60,74,28
NLSStringHover.java,2,2,3,2,11,0,10,0,18,18,9,18,0,2,0,16,448,60,250,109,136,143,144,199,103,96,23,23,26,0.57,51,51,54,41
NLSSubstitution.java,2,2,2,1,6,0,6,0,34,32,11,34,0,3,0,31,335,49,254,64,139,44,120,194,68,126,7,7,8,0.17,73,73,94,61
NLSUIMessages.java,1,1,1,1,3,0,2,1,1,1,0,1,0,1,0,0,112,7,91,87,2,14,85,87,86,1,1,1,1,0.15,1,1,1,1
NLSUtil.java,3,3,4,2,14,0,13,0,14,1,0,14,0,9,0,5,307,35,210,75,133,64,123,174,83,91,11,11,11,0.3,53,53,58,38
NameCollector.java,1,1,1,1,4,0,4,0,8,8,2,8,1,0,1,6,71,4,57,30,21,10,29,42,24,18,3,3,3,0.18,12,12,12,10
NameConventionConfigurationBlock.java,1,2,2,1,14,1,12,0,27,26,14,27,0,6,8,13,553,86,422,155,268,51,274,329,148,181,8,8,8,0.12,61,52,61,43
NameMatcher.java,2,2,3,1,13,2,11,0,3,0,0,3,0,1,0,2,75,13,38,13,24,24,20,29,13,16,6,6,8,0.63,8,8,10,5
NamePatternFilter.java,3,3,4,2,10,0,10,0,4,4,2,4,0,1,0,3,111,12,57,21,28,42,33,49,22,27,11,11,12,0.74,15,15,16,8
NameResolver.java,2,2,2,1,11,0,10,0,4,4,1,4,1,1,0,2,89,11,53,25,29,26,37,46,26,20,4,4,4,0.49,8,8,8,4
NativeLibAttributeConfiguration.java,1,1,1,1,4,0,4,0,7,7,0,7,0,0,0,7,95,16,48,27,13,31,21,31,20,11,2,2,2,0.65,9,9,9,7
NativeLibrariesConfigurationBlock.java,2,2,2,1,17,2,15,0,9,9,7,9,1,3,0,5,246,40,193,84,110,14,138,165,84,81,6,6,6,0.07,25,25,25,13
NativeLibrariesDialog.java,1,1,1,1,6,0,5,0,5,5,1,5,0,0,2,3,74,16,40,23,14,18,25,31,21,10,1,1,1,0.45,5,5,5,5
NativeLibrariesPropertyPage.java,3,3,4,2,18,0,17,0,10,8,6,10,0,4,2,4,276,31,218,95,122,29,138,173,93,80,6,6,9,0.13,35,35,43,21
NavigateActionGroup.java,1,1,1,1,4,0,4,0,8,8,2,8,0,0,0,8,130,13,55,26,20,62,32,41,21,20,1,1,1,1.13,8,8,8,8
NecessaryParenthesesChecker.java,3,3,6,3,15,1,12,1,16,0,0,16,0,12,0,4,413,48,235,63,148,134,106,164,63,101,10,10,19,0.57,58,58,105,54
NewAnnotationCreationWizard.java,1,1,1,1,6,0,5,0,7,7,2,7,0,0,2,5,100,16,59,26,23,26,30,42,21,21,4,4,4,0.44,11,11,11,7
NewAnnotationMemberProposal.java,2,2,2,1,16,2,14,0,6,6,2,6,0,4,1,1,155,29,116,60,64,14,82,99,60,39,5,5,5,0.12,16,16,16,8
NewAnnotationWizardPage.java,1,1,1,1,10,2,8,0,6,6,0,6,0,1,1,4,143,32,66,28,37,46,43,51,25,26,2,2,2,0.7,8,8,8,6
NewCUUsingWizardProposal.java,4,5,5,1,23,1,22,1,15,14,7,15,0,8,0,7,489,48,400,115,258,66,230,293,115,178,17,14,17,0.17,81,64,86,26
NewClassCreationWizard.java,1,1,1,1,6,0,6,0,7,7,2,7,0,0,2,5,101,16,60,26,24,26,31,43,21,22,4,4,4,0.43,11,11,11,7
NewClassWizardPage.java,1,1,2,1,13,2,11,0,12,12,1,12,0,2,2,8,294,53,164,66,102,87,107,130,61,69,8,8,9,0.53,23,23,24,12
NewContainerDialog.java,1,1,1,1,10,1,8,0,9,9,5,9,0,1,4,4,166,38,113,50,56,16,78,95,49,46,4,4,4,0.14,15,15,15,14
NewContainerWizardPage.java,3,3,3,2,14,0,13,0,22,22,4,22,0,2,11,9,548,58,339,114,191,157,185,259,116,143,16,16,21,0.46,74,74,81,55
NewDefiningMethodProposal.java,1,1,1,1,8,1,7,0,9,9,2,9,0,1,7,1,159,29,99,60,42,33,67,82,56,26,3,3,3,0.33,14,14,15,9
NewElementWizard.java,1,1,1,1,6,0,6,0,15,15,2,15,0,0,7,8,178,26,124,62,54,30,72,95,62,33,5,5,5,0.24,25,25,26,15
NewElementWizardPage.java,1,1,1,1,6,0,6,0,4,4,2,4,0,0,2,2,90,12,35,14,15,44,20,27,13,14,2,2,3,1.26,6,6,7,4
NewEnumCreationWizard.java,1,1,1,1,6,0,5,0,7,7,2,7,0,0,2,5,99,15,59,26,23,26,30,42,21,21,4,4,4,0.44,11,11,11,7
NewEnumWizardPage.java,1,1,1,1,11,2,8,0,6,6,0,6,0,1,1,4,149,35,69,28,40,46,45,53,25,28,2,2,2,0.67,8,8,8,6
NewInterfaceCreationWizard.java,1,1,1,1,6,0,5,0,7,7,2,7,0,0,2,5,100,16,59,26,23,26,30,42,21,21,4,4,4,0.44,11,11,11,7
NewInterfaceWizardPage.java,1,1,1,1,11,2,8,0,6,6,0,6,0,1,1,4,147,34,68,27,39,46,44,52,24,28,2,2,2,0.68,8,8,8,6
NewJavaProjectPreferencePage.java,2,2,2,1,14,1,12,0,28,16,12,28,0,14,2,12,545,91,422,156,273,51,296,359,162,197,9,8,9,0.12,67,63,70,41
NewJavaProjectWizardPage.java,1,1,1,1,8,0,8,0,17,17,5,17,0,1,3,13,338,36,154,63,73,149,92,118,62,56,6,6,7,0.97,26,26,29,17
NewJavaProjectWizardPageOne.java,2,2,2,1,11,1,10,0,87,86,30,87,0,19,10,58,1464,229,1029,318,645,224,629,840,326,514,13,13,13,0.22,208,206,227,139
NewJavaProjectWizardPageTwo.java,3,3,4,1,17,1,16,0,24,23,9,24,0,14,4,6,578,72,441,143,270,79,239,329,146,183,10,10,12,0.18,89,89,97,28
NewJavaWorkingSetWizard.java,2,2,2,1,8,0,8,0,5,5,2,5,0,1,0,4,90,13,61,28,25,16,35,47,26,21,4,4,4,0.26,11,11,11,7
NewLinesTabPage.java,1,1,1,1,7,0,6,0,6,6,4,6,0,1,4,1,110,20,79,24,53,34,37,44,19,25,1,1,1,0.43,6,6,6,6
NewMethodCorrectionProposal.java,3,3,4,1,15,1,14,0,12,12,1,12,0,4,7,1,289,33,220,95,122,44,132,177,92,85,11,11,14,0.2,44,44,51,19
NewNameQueries.java,1,1,2,1,10,0,9,0,22,17,3,22,0,6,1,15,224,38,173,72,95,17,98,139,76,63,7,7,8,0.1,40,40,45,39
NewPackageCreationWizard.java,1,1,1,1,6,0,6,0,6,6,1,6,0,0,1,5,93,16,53,24,21,25,29,39,20,19,3,3,4,0.47,9,9,10,6
NewPackageWizardPage.java,2,2,3,1,16,1,14,1,26,25,4,26,0,11,2,13,664,93,454,170,279,141,286,365,170,195,14,14,19,0.31,75,75,83,42
NewSearchResultCollector.java,2,2,2,1,6,0,6,0,6,6,2,6,0,0,0,6,83,11,62,33,26,10,33,47,28,19,8,8,9,0.16,13,13,14,8
NewSearchViewActionGroup.java,1,1,1,1,12,0,12,0,1,1,0,1,0,0,0,1,41,7,24,13,9,10,14,16,13,3,1,1,1,0.42,1,1,1,1
NewSourceContainerWorkbookPage.java,2,2,2,1,16,1,14,0,18,18,9,18,0,3,0,15,439,60,298,118,178,82,195,243,119,124,9,9,9,0.28,48,48,50,27
NewSourceFolderCreationWizard.java,1,1,1,1,5,0,5,0,5,5,1,5,0,0,1,4,72,12,38,18,14,23,20,27,14,13,2,2,2,0.61,6,6,6,5
NewSourceFolderWizardPage.java,4,4,5,2,23,1,21,0,18,18,14,18,0,7,2,9,577,81,470,163,293,30,297,380,163,217,25,25,25,0.06,86,82,91,46
NewTypeDropDownAction.java,1,1,2,1,7,0,6,0,14,12,3,14,0,3,1,10,219,39,142,72,66,50,90,119,74,45,6,6,6,0.35,27,27,28,19
NewTypeWizardPage.java,2,2,3,1,14,1,12,0,121,118,45,121,5,24,40,52,2706,304,1712,538,1106,742,1011,1343,550,793,19,19,20,0.43,337,334,378,207
NewVariableCorrectionProposal.java,4,4,5,2,26,3,22,1,18,18,3,18,0,14,1,3,597,103,468,183,312,40,306,386,188,198,15,15,18,0.09,85,81,94,41
NewVariableEntryDialog.java,2,2,2,1,13,1,11,0,18,18,7,18,0,5,6,7,359,66,265,109,152,30,180,223,110,113,7,7,10,0.11,42,42,47,24
NewWizardMessages.java,1,1,1,1,3,0,2,1,1,1,0,1,0,1,0,0,731,64,654,650,2,14,648,650,649,1,1,1,1,0.02,1,1,1,1
NewWizardsActionGroup.java,2,2,3,2,10,0,10,0,6,6,2,6,0,3,0,3,132,22,81,31,40,29,41,58,30,28,5,5,11,0.36,17,17,23,13
NoCommentSourceRangeComputer.java,1,1,1,1,3,0,3,0,1,1,0,1,0,0,0,1,21,2,9,6,1,10,4,6,5,1,1,1,1,1.11,1,1,1,1
NoPackageContainingFoldersFilter.java,4,4,4,4,12,0,12,0,2,2,0,2,0,1,0,1,58,9,36,15,17,13,20,29,15,14,4,4,5,0.36,8,8,9,8
NodeFinder.java,2,2,3,2,10,0,10,0,7,4,4,7,0,0,1,6,174,13,89,34,48,76,48,69,33,36,8,8,9,0.85,20,20,25,17
NodeFinder.java,2,2,3,1,8,0,8,0,5,4,4,5,0,0,1,4,93,10,48,16,25,39,25,37,16,21,6,6,9,0.81,11,11,16,8
NodeProperty.java,1,1,2,1,7,0,6,0,11,10,2,11,0,1,0,10,127,18,84,26,45,30,42,64,27,37,5,5,5,0.36,21,21,24,15
NonDeletingPositionUpdater.java,4,4,4,2,20,2,14,3,3,3,1,3,0,0,0,3,99,13,50,23,33,36,31,43,24,19,10,10,11,0.72,12,12,13,6
NonEssentialElementsFilter.java,2,2,3,2,8,0,8,0,7,7,4,7,0,4,2,1,113,18,76,31,37,20,40,59,31,28,7,7,11,0.26,18,18,24,14
NonEssentialEmptyInnerPackageFilter.java,1,1,1,1,3,0,3,0,1,1,0,1,0,0,0,1,21,6,7,4,1,8,3,5,4,1,1,1,1,1.14,1,1,1,1
NonEssentialEmptyPackageFilter.java,1,1,1,1,3,0,3,0,1,1,0,1,0,0,0,1,27,6,7,4,1,14,3,5,4,1,1,1,1,2,1,1,1,1
NonJavaElementFilter.java,4,4,5,4,15,3,11,1,1,1,0,1,0,0,0,1,47,9,21,11,8,17,12,17,10,7,4,4,5,0.81,4,4,5,4
NonJavaProjectsFilter.java,3,3,3,3,8,1,7,0,1,1,0,1,0,0,0,1,38,7,15,8,5,16,8,12,7,5,3,3,3,1.07,3,3,3,3
NonPublicFilter.java,1,1,1,1,3,0,3,0,1,1,0,1,0,0,0,1,25,3,7,4,1,15,3,5,4,1,1,1,1,2.14,1,1,1,1
NonPublicTypeFilter.java,3,3,3,3,11,0,11,0,1,1,0,1,0,0,0,1,42,6,20,10,7,16,10,14,9,5,3,3,3,0.8,3,3,3,3
NonRelevantFilter.java,2,2,2,2,6,0,5,0,3,3,1,3,0,0,0,3,46,10,23,8,9,13,10,17,8,9,4,4,4,0.57,6,6,6,6
NonSharedProjectFilter.java,2,2,3,1,6,0,5,0,3,1,0,3,0,2,0,1,68,15,30,15,12,25,16,23,14,9,3,3,3,0.83,6,6,9,5
NotCancelableProgressMonitor.java,1,1,1,1,3,0,2,0,3,3,0,3,0,0,0,3,26,2,13,7,2,11,5,9,7,2,1,1,1,0.85,3,3,3,3
NotCancelableProgressMonitor.java,1,1,1,1,3,0,2,0,3,3,0,3,0,0,0,3,26,2,13,7,2,11,5,9,7,2,1,1,1,0.85,3,3,3,3
Null.java,1,1,1,1,5,0,5,0,7,7,2,7,0,0,0,7,73,15,48,19,19,10,19,31,13,18,5,5,6,0.21,11,11,12,11
NullAnnotationsCleanUp.java,1,3,3,1,10,0,9,0,9,9,1,9,0,1,2,6,168,18,106,40,59,45,56,74,36,38,15,5,15,0.42,30,17,30,9
NullAnnotationsCorrectionProcessor.java,2,2,2,1,10,1,9,0,11,6,0,11,0,1,0,10,159,24,110,56,61,26,67,91,59,32,6,6,7,0.24,24,24,26,16
NullAnnotationsFix.java,3,4,4,1,14,0,12,2,14,2,1,14,0,3,0,11,283,28,203,70,129,57,112,156,70,86,17,8,17,0.28,59,43,66,26
NullAnnotationsRewriteOperations.java,4,5,6,4,18,0,17,1,21,14,16,23,5,8,0,10,558,50,469,173,311,54,255,364,162,202,36,23,39,0.12,123,106,133,94
NullChange.java,1,1,1,1,3,0,3,0,7,7,1,7,0,0,0,7,85,11,29,14,7,45,13,21,14,7,1,1,1,1.55,7,7,7,7
NullContext.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,3,2,0,10,1,2,2,0,0,0,0,3.33,0,0,0,0
NullPrioritizer.java,1,1,1,1,3,0,3,0,1,1,0,1,0,0,0,1,21,4,7,4,1,10,3,5,4,1,1,1,1,1.43,1,1,1,1
NullReorgQueries.java,1,1,1,1,3,0,3,0,5,5,0,5,0,0,0,5,63,9,22,10,6,32,8,15,10,5,1,1,1,1.45,5,5,5,5
NullType.java,1,1,1,1,3,0,3,0,8,8,0,8,0,0,4,4,55,10,35,18,9,12,10,19,11,8,1,1,2,0.34,8,8,9,8
OccurrenceMatch.java,1,1,1,1,5,0,5,0,6,6,2,6,0,0,0,6,65,12,41,14,16,12,17,28,12,16,2,2,2,0.29,10,10,10,6
OccurrencesFinder.java,2,2,2,1,7,0,6,0,27,26,8,27,0,7,0,20,304,44,243,98,119,20,130,187,89,98,5,5,9,0.08,59,57,70,38
OccurrencesPreferencePage.java,1,1,1,1,3,0,2,0,4,4,0,4,0,0,4,0,60,9,20,12,3,31,6,11,8,3,1,1,1,1.55,4,4,4,4
OccurrencesSearchGroup.java,1,1,1,1,14,1,12,1,13,13,9,13,0,5,0,8,277,40,171,55,108,71,125,147,55,92,3,3,3,0.42,22,22,22,15
OccurrencesSearchLabelProvider.java,2,2,2,1,8,0,7,0,7,7,0,7,0,3,0,4,101,18,67,30,32,16,36,51,29,22,5,5,5,0.24,14,14,15,11
OccurrencesSearchMenuAction.java,2,2,2,1,10,0,10,0,17,17,3,17,0,6,2,9,276,35,200,67,113,42,113,156,75,81,9,9,9,0.21,42,42,43,24
OccurrencesSearchQuery.java,2,2,2,1,10,0,9,0,9,9,8,9,0,1,0,8,166,25,110,46,54,33,66,88,47,41,7,7,7,0.3,20,20,20,9
OccurrencesSearchResult.java,2,2,2,1,7,0,7,0,12,12,1,12,0,1,0,11,171,25,108,50,56,38,62,88,50,38,5,5,5,0.35,25,25,25,21
OccurrencesSearchResultPage.java,1,1,2,1,7,0,6,0,32,31,6,32,0,6,6,20,357,55,275,114,127,30,138,202,108,94,6,6,6,0.11,63,63,71,35
OffOnTagsTabPage.java,1,1,1,1,13,2,10,1,8,8,0,8,0,0,4,4,143,28,87,43,52,29,55,68,36,32,4,4,4,0.33,12,12,12,11
OpenAction.java,1,1,2,1,7,1,6,0,4,4,1,4,0,1,0,3,80,17,36,17,17,27,21,29,15,14,3,3,4,0.75,7,7,9,4
OpenAction.java,3,3,4,2,13,0,12,0,13,13,1,13,0,5,0,8,328,33,215,83,121,80,126,171,83,88,12,12,13,0.37,51,48,54,37
OpenAndExpand.java,1,1,1,1,3,0,3,0,54,54,2,54,0,1,0,53,317,64,243,125,63,10,79,138,75,63,2,2,3,0.04,58,58,61,54
OpenAttachedJavadocAction.java,2,2,2,1,7,0,7,0,15,13,2,15,1,2,4,8,253,31,142,59,72,80,75,107,55,52,7,7,8,0.56,32,32,34,24
OpenBrowserUtil.java,1,1,1,1,9,0,8,1,7,3,0,7,0,1,0,6,93,11,49,17,24,36,23,34,20,14,4,4,4,0.73,10,10,10,7
OpenCallHierarchyAction.java,2,2,3,1,10,0,9,0,7,7,1,7,0,1,0,6,162,23,99,46,45,40,57,76,43,33,9,9,9,0.4,19,19,21,13
OpenDeclarationAction.java,1,1,1,1,5,0,4,0,4,4,0,4,0,0,0,4,57,12,30,15,9,15,14,21,13,8,2,2,2,0.5,6,6,6,4
OpenEditorAction.java,2,2,2,1,11,0,11,0,12,12,3,12,0,1,7,4,179,20,138,53,75,24,74,99,54,45,6,6,6,0.17,27,27,27,20
OpenEditorActionGroup.java,1,1,1,1,7,0,6,0,11,11,4,11,0,4,0,7,185,23,99,45,47,64,62,82,42,40,5,5,6,0.65,20,20,21,15
OpenEditorAtLineAction.java,1,1,1,1,6,0,5,0,3,3,1,3,0,0,2,1,57,11,30,16,9,16,15,21,14,7,3,3,3,0.53,5,5,5,3
OpenElementInEditorHandler.java,3,3,3,1,15,3,12,2,1,1,0,1,0,0,0,1,50,11,24,14,10,18,16,19,14,5,3,3,3,0.75,3,3,3,1
OpenExternalJavadocAction.java,1,1,1,1,4,0,4,0,5,5,0,5,1,0,0,4,99,11,32,14,12,56,18,24,12,12,1,1,1,1.75,5,5,5,5
OpenImplementationAction.java,2,2,2,2,8,0,7,0,6,6,1,6,0,1,1,4,138,19,70,33,32,50,43,56,30,26,8,8,9,0.71,13,13,15,12
OpenJarExportWizardEditorLauncher.java,3,3,4,2,20,1,18,0,2,2,0,2,0,1,0,1,88,14,55,25,30,19,37,45,25,20,6,6,8,0.35,7,7,9,5
OpenJavaBrowsingPerspectiveAction.java,2,2,2,1,10,0,10,0,2,2,0,2,0,0,0,2,70,9,37,22,14,24,23,28,21,7,3,3,3,0.65,4,4,4,2
OpenJavaPerspectiveAction.java,2,2,2,1,10,0,10,0,2,2,0,2,0,0,0,2,70,9,37,22,14,24,23,28,21,7,3,3,3,0.65,4,4,4,2
OpenJavaProjectWizardToolbarAction.java,1,1,1,1,3,0,3,0,5,5,0,5,0,0,0,5,57,9,26,14,6,22,12,19,14,5,2,2,2,0.85,6,6,6,5
OpenJavaSearchPageAction.java,1,1,1,1,4,0,3,0,6,6,1,6,0,0,1,5,63,14,35,18,11,16,18,27,18,9,2,2,3,0.46,8,8,10,6
OpenLocationAction.java,2,2,2,2,9,1,8,0,5,5,1,5,0,1,0,4,89,16,56,22,27,17,34,45,23,22,5,5,5,0.3,12,12,12,12
OpenNewAnnotationWizardAction.java,1,1,1,1,5,0,4,0,4,4,2,4,0,0,1,3,91,13,35,19,11,43,24,29,18,11,1,1,1,1.23,4,4,4,4
OpenNewClassWizardAction.java,1,1,1,1,4,0,4,0,4,4,2,4,0,0,1,3,88,13,33,18,10,42,22,27,17,10,1,1,1,1.27,4,4,4,4
OpenNewEnumWizardAction.java,1,1,1,1,4,0,4,0,4,4,2,4,0,0,1,3,89,13,33,18,10,43,22,27,17,10,1,1,1,1.3,4,4,4,4
